hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
4D2130,13098,50.11345,7.72476,2019/01/10,13:27:44.127,-51.33,24.32,5217,814,107,VJT974  
4853D4,10676,49.97397,7.72532,2019/01/10,13:27:44.780,-82.25,15.89,3177,718,112,TRA93F  
4D2130,13098,50.11288,7.72747,2019/01/10,13:27:44.979,-51.08,24.15,5217,814,107,VJT974  
392AF5,11880,50.22130,7.48747,2019/01/10,13:27:45.960,-57.79,44.68,642,690,68,AFR48HT 
392AF5,11880,50.22162,7.48867,2019/01/10,13:27:46.487,-57.69,44.64,642,690,68,AFR48HT 
4853D4,10676,49.97248,7.73096,2019/01/10,13:27:46.944,-82.46,15.46,3177,718,112,TRA93F  
39CD02,12184,50.05440,8.66156,2019/01/10,13:27:47.008,81.01,52.75,,933,269,
392AF5,11880,50.22200,7.49023,2019/01/10,13:27:47.077,-57.56,44.59,642,690,68,AFR48HT 
4853D4,10676,49.97182,7.73344,2019/01/10,13:27:47.926,-82.56,15.27,3177,718,112,TRA93F  
440031,11567,50.06837,7.86443,2019/01/10,13:27:47.927,-31.62,14.77,3546,833,296,EZY47TB 
392AF5,11880,50.22302,7.49423,2019/01/10,13:27:48.648,-57.24,44.47,642,690,68,AFR48HT 
4D2130,13098,50.11060,7.73898,2019/01/10,13:27:48.844,-49.92,23.44,5217,814,107,VJT974  
4853D4,10676,49.97062,7.73816,2019/01/10,13:27:49.763,-82.73,14.92,3177,718,112,TRA93F  
440031,11567,50.07019,7.85857,2019/01/10,13:27:49.895,-33.1,15.12,3546,833,296,EZY47TB 
ADD143,13707,50.23695,7.39691,2019/01/10,13:27:50.090,-60.94,50.67,647,859,65,N99KZ   
4853D4,10676,49.96994,7.74066,2019/01/10,13:27:50.681,-82.84,14.73,3177,718,112,TRA93F  
4853D4,10676,49.96931,7.74306,2019/01/10,13:27:51.662,-82.94,14.55,3177,718,112,TRA93F  
4D2130,13098,50.10887,7.74767,2019/01/10,13:27:51.729,-48.99,22.9,5217,814,107,VJT974  
4853D4,10676,49.96866,7.74551,2019/01/10,13:27:52.581,-83.04,14.36,3177,718,112,TRA93F  
4D2130,13098,50.10814,7.75136,2019/01/10,13:27:52.907,-48.58,22.68,5217,814,107,VJT974  
440031,11567,50.07303,7.84944,2019/01/10,13:27:53.039,-35.23,15.67,3546,833,296,EZY47TB 
4D2130,13098,50.10764,7.75375,2019/01/10,13:27:53.760,-48.31,22.53,5217,814,107,VJT974  
392AF5,11880,50.22661,7.50858,2019/01/10,13:27:54.350,-56.04,44.02,642,690,68,AFR48HT 
4D2130,13098,50.10711,7.75650,2019/01/10,13:27:54.547,-47.98,22.37,5217,814,107,VJT974  
4853D4,10676,49.96724,7.75093,2019/01/10,13:27:54.679,-83.29,13.95,3177,718,112,TRA93F  
ADD143,13707,50.24146,7.41206,2019/01/10,13:27:55.135,-59.88,50.17,647,859,65,N99KZ   
440031,11567,50.07489,7.84342,2019/01/10,13:27:55.136,-36.53,16.05,3546,833,296,EZY47TB 
4D2130,13098,50.10654,7.75917,2019/01/10,13:27:55.529,-47.67,22.2,5217,814,107,VJT974  
392AF5,11880,50.22762,7.51255,2019/01/10,13:27:55.924,-55.71,43.9,642,690,68,AFR48HT 
392AF5,11880,50.22789,7.51349,2019/01/10,13:27:56.380,-55.62,43.87,642,690,68,AFR48HT 
4853D4,10676,49.96591,7.75606,2019/01/10,13:27:56.708,-83.52,13.57,3177,718,112,TRA93F  
392AF5,11880,50.22812,7.51450,2019/01/10,13:27:56.776,-55.54,43.84,642,690,68,AFR48HT 
440031,11567,50.07657,7.83793,2019/01/10,13:27:57.036,-37.65,16.39,3546,833,296,EZY47TB 
39CD02,12184,50.05376,8.62456,2019/01/10,13:27:57.038,80.59,50.16,,933,269,
ADD143,13707,50.24327,7.41807,2019/01/10,13:27:57.103,-59.44,49.98,647,859,64,N99KZ   
392AF5,11880,50.22839,7.51552,2019/01/10,13:27:57.233,-55.45,43.81,642,692,68,AFR48HT 
4853D4,10676,49.96518,7.75895,2019/01/10,13:27:57.759,-83.65,13.35,3177,718,112,TRA93F  
440031,11567,50.07750,7.83503,2019/01/10,13:27:58.019,-38.21,16.58,3546,833,296,EZY47TB 
4853D4,10676,49.96449,7.76148,2019/01/10,13:27:58.806,-83.79,13.16,3177,718,112,TRA93F  
4D2130,13098,50.10408,7.77157,2019/01/10,13:27:59.657,-46.12,21.46,5217,814,107,VJT974  
4853D4,10676,49.96387,7.76392,2019/01/10,13:27:59.725,-83.91,12.97,3177,718,112,TRA93F  
440031,11567,50.07922,7.82947,2019/01/10,13:27:59.921,-39.25,16.93,3546,831,296,EZY47TB 
4D2130,13098,50.10348,7.77461,2019/01/10,13:28:00.640,-45.72,21.29,5217,814,107,VJT974  
440031,11567,50.08017,7.82646,2019/01/10,13:28:00.968,-39.79,17.13,3546,831,296,EZY47TB 
ADD143,13707,50.24690,7.43025,2019/01/10,13:28:01.101,-58.54,49.6,647,859,65,N99KZ   
4D2130,13098,50.10292,7.77731,2019/01/10,13:28:01.558,-45.36,21.13,5217,814,107,VJT974  
4853D4,10676,49.96247,7.76934,2019/01/10,13:28:01.886,-84.2,12.57,3177,718,112,TRA93F  
440031,11567,50.08104,7.82357,2019/01/10,13:28:01.953,-40.29,17.31,3546,831,296,EZY47TB 
4D2130,13098,50.10233,7.78034,2019/01/10,13:28:02.476,-44.93,20.95,5217,814,107,VJT974  
440031,11567,50.08192,7.82078,2019/01/10,13:28:02.934,-40.76,17.5,3546,831,296,EZY47TB 
ADD143,13707,50.24872,7.43633,2019/01/10,13:28:03.066,-58.08,49.42,647,861,65,N99KZ   
4853D4,10676,49.96129,7.77384,2019/01/10,13:28:03.592,-84.46,12.23,3177,716,112,TRA93F  
392AF5,11880,50.23275,7.53291,2019/01/10,13:28:04.115,-53.91,43.31,642,692,68,AFR48HT 
ADD143,13707,50.25053,7.44235,2019/01/10,13:28:05.099,-57.62,49.25,647,861,65,N99KZ   
4853D4,10676,49.96005,7.77846,2019/01/10,13:28:05.362,-84.75,11.88,3177,716,112,TRA93F  
392AF5,11880,50.23370,7.53669,2019/01/10,13:28:05.559,-53.57,43.21,642,692,68,AFR48HT 
4853D4,10676,49.95949,7.78062,2019/01/10,13:28:06.213,-84.88,11.72,3177,716,111,TRA93F  
4D2130,13098,50.09990,7.79241,2019/01/10,13:28:06.539,-43.18,20.26,5217,814,107,VJT974  
4853D4,10676,49.95921,7.78166,2019/01/10,13:28:06.606,-84.95,11.64,3177,716,111,TRA93F  
440031,11567,50.08579,7.80831,2019/01/10,13:28:07.195,-42.73,18.32,3546,831,296,EZY47TB 
4853D4,10676,49.95886,7.78309,2019/01/10,13:28:07.195,-85.04,11.54,3177,716,111,TRA93F  
392AF5,11880,50.23499,7.54168,2019/01/10,13:28:07.589,-53.11,43.08,642,692,68,AFR48HT 
440031,11560,50.08672,7.80528,2019/01/10,13:28:08.246,-43.18,18.53,3546,831,296,EZY47TB 
4853D4,10676,49.95804,7.78620,2019/01/10,13:28:08.376,-85.25,11.31,3177,716,111,TRA93F  
392AF5,11880,50.23586,7.54522,2019/01/10,13:28:08.901,-52.78,42.98,642,692,68,AFR48HT 
440031,11567,50.08763,7.80232,2019/01/10,13:28:09.227,-43.6,18.73,3546,831,296,EZY47TB 
4853D4,10676,49.95744,7.78864,2019/01/10,13:28:09.358,-85.4,11.12,3177,716,111,TRA93F  
440031,11560,50.08839,7.79985,2019/01/10,13:28:10.144,-43.95,18.89,3546,831,296,EZY47TB 
4D2130,13098,50.09752,7.80415,2019/01/10,13:28:10.471,-41.31,19.59,5217,814,107,VJT974  
440031,11560,50.08937,7.79682,2019/01/10,13:28:11.192,-44.35,19.1,3546,831,296,EZY47TB 
4853D4,10676,49.95602,7.79393,2019/01/10,13:28:11.390,-85.8,10.73,3177,716,111,TRA93F  
4D2130,13098,50.09688,7.80752,2019/01/10,13:28:11.523,-40.73,19.41,5217,814,107,VJT974  
440031,11560,50.09015,7.79422,2019/01/10,13:28:12.045,-44.7,19.28,3546,831,296,EZY47TB 
ADD143,13707,50.25705,7.46424,2019/01/10,13:28:12.243,-55.89,48.64,647,861,65,N99KZ   
4853D4,10676,49.95535,7.79658,2019/01/10,13:28:12.503,-86,10.53,3177,716,111,TRA93F  
4D2130,13098,50.09621,7.81083,2019/01/10,13:28:12.636,-40.16,19.23,5217,814,107,VJT974  
392AF5,11880,50.23843,7.55540,2019/01/10,13:28:13.096,-51.82,42.72,642,692,68,AFR48HT 
440031,11560,50.09116,7.79097,2019/01/10,13:28:13.159,-45.12,19.5,3546,831,296,EZY47TB 
4853D4,10676,49.95465,7.79928,2019/01/10,13:28:13.489,-86.21,10.33,3177,716,111,TRA93F  
392AF5,11880,50.23878,7.55679,2019/01/10,13:28:13.618,-51.69,42.69,642,692,68,AFR48HT 
4D2130,13098,50.09561,7.81388,2019/01/10,13:28:13.683,-39.61,19.07,5217,814,107,VJT974  
440031,11560,50.09198,7.78837,2019/01/10,13:28:14.077,-45.44,19.68,3546,831,296,EZY47TB 
4D2130,13098,50.09486,7.81744,2019/01/10,13:28:14.798,-38.97,18.87,5217,814,107,VJT974  
440031,11560,50.09290,7.78548,2019/01/10,13:28:15.060,-45.79,19.88,3546,831,296,EZY47TB 
392AF5,11880,50.23973,7.56052,2019/01/10,13:28:15.062,-51.33,42.6,642,694,68,AFR48HT 
4853D4,10676,49.95334,7.80430,2019/01/10,13:28:15.453,-86.64,9.96,3177,716,111,TRA93F  
392AF5,11880,50.23997,7.56149,2019/01/10,13:28:15.519,-51.23,42.57,642,694,68,AFR48HT 
440031,11560,50.09377,7.78258,2019/01/10,13:28:16.044,-46.15,20.08,3546,831,296,EZY47TB 
392AF5,11880,50.24107,7.56582,2019/01/10,13:28:17.157,-50.81,42.47,642,694,68,AFR48HT 
392AF5,11880,50.24130,7.56683,2019/01/10,13:28:17.615,-50.71,42.44,642,694,68,AFR48HT 
4D2130,13098,50.09305,7.82650,2019/01/10,13:28:17.812,-37.23,18.39,5217,816,107,VJT974  
440031,11560,50.09547,7.77721,2019/01/10,13:28:17.879,-46.76,20.45,3546,831,296,EZY47TB 
4853D4,10676,49.95135,7.81186,2019/01/10,13:28:18.402,-87.35,9.41,3177,716,111,TRA93F  
440031,11560,50.09626,7.77453,2019/01/10,13:28:18.796,-47.07,20.63,3546,831,296,EZY47TB 
4853D4,10676,49.95064,7.81455,2019/01/10,13:28:19.452,-87.62,9.21,3177,716,111,TRA93F  
392AF5,11880,50.24254,7.57182,2019/01/10,13:28:19.583,-50.22,42.33,642,694,68,AFR48HT 
4853D4,10676,49.95004,7.81685,2019/01/10,13:28:20.369,-87.86,9.04,3177,716,111,TRA93F  
4D2130,13098,50.09065,7.83831,2019/01/10,13:28:21.747,-34.77,17.78,5217,816,107,VJT974  
440031,11560,50.09896,7.76585,2019/01/10,13:28:21.810,-47.99,21.24,3546,831,296,EZY47TB 
392AF5,11880,50.24416,7.57812,2019/01/10,13:28:22.072,-49.58,42.19,642,696,68,AFR48HT 
ADD143,13707,50.26593,7.49398,2019/01/10,13:28:22.138,-53.4,47.9,647,861,65,N99KZ   
4853D4,10676,49.94869,7.82204,2019/01/10,13:28:22.335,-88.43,8.66,3177,716,111,TRA93F  
392AF5,11880,50.24446,7.57934,2019/01/10,13:28:22.532,-49.46,42.16,642,696,68,AFR48HT 
392AF5,11880,50.24510,7.58194,2019/01/10,13:28:23.581,-49.2,42.1,642,696,68,AFR48HT 
440031,11560,50.10072,7.76018,2019/01/10,13:28:23.776,-48.57,21.64,3546,831,296,EZY47TB 
4853D4,10676,49.94737,7.82704,2019/01/10,13:28:24.300,-89.04,8.3,3177,716,111,TRA93F  
440031,11560,50.10155,7.75758,2019/01/10,13:28:24.694,-48.81,21.83,3546,831,296,EZY47TB 
4853D4,10676,49.94669,7.82969,2019/01/10,13:28:25.350,-89.38,8.11,3177,716,111,TRA93F  
440031,11560,50.10255,7.75432,2019/01/10,13:28:25.745,-49.13,22.06,3546,831,296,EZY47TB 
4D2130,13098,50.08813,7.85096,2019/01/10,13:28:25.875,-31.84,17.16,5217,816,107,VJT974  
4853D4,10676,49.94534,7.83481,2019/01/10,13:28:27.380,-90.09,7.74,3177,716,111,TRA93F  
4D2130,13098,50.08709,7.85612,2019/01/10,13:28:27.644,-30.57,16.92,5217,816,107,VJT974  
440031,11560,50.10441,7.74840,2019/01/10,13:28:27.776,-49.67,22.48,3546,831,296,EZY47TB 
ADD143,13707,50.27153,7.51287,2019/01/10,13:28:28.300,-51.73,47.48,647,861,65,N99KZ   
4853D4,10676,49.94469,7.83741,2019/01/10,13:28:28.364,-90.46,7.56,3177,716,111,TRA93F  
4853D4,10676,49.94399,7.84001,2019/01/10,13:28:29.349,-90.88,7.37,3177,716,111,TRA93F  
440031,11560,50.10613,7.74284,2019/01/10,13:28:29.676,-50.16,22.88,3546,831,296,EZY47TB 
4D2130,13098,50.08580,7.86245,2019/01/10,13:28:29.676,-28.93,16.62,5217,816,107,VJT974  
4853D4,10676,49.94329,7.84283,2019/01/10,13:28:30.461,-91.32,7.17,3177,716,111,TRA93F  
440031,11560,50.10695,7.74008,2019/01/10,13:28:30.659,-50.4,23.07,3546,831,296,EZY47TB 
4853D4,10676,49.94259,7.84535,2019/01/10,13:28:31.444,-91.78,7,3177,716,111,TRA93F  
440031,11560,50.10790,7.73705,2019/01/10,13:28:31.707,-50.65,23.29,3546,831,296,EZY47TB 
440031,11560,50.10883,7.73415,2019/01/10,13:28:32.691,-50.88,23.5,3546,831,296,EZY47TB 
4853D4,10676,49.94133,7.85025,2019/01/10,13:28:33.347,-92.68,6.66,3177,716,111,TRA93F  
4D2130,13098,50.08323,7.87542,2019/01/10,13:28:34.001,-25.29,16.05,5217,816,107,VJT974  
4853D4,10676,49.94064,7.85277,2019/01/10,13:28:34.393,-93.21,6.48,3177,716,111,TRA93F  
440031,11560,50.11074,7.72807,2019/01/10,13:28:34.852,-51.36,23.94,3546,831,296,EZY47TB 
4D2130,13098,50.08264,7.87814,2019/01/10,13:28:34.919,-24.49,15.93,5217,816,107,VJT974  
440031,11560,50.11162,7.72510,2019/01/10,13:28:35.771,-51.6,24.15,3546,831,296,EZY47TB 
4853D4,10676,49.93936,7.85783,2019/01/10,13:28:36.295,-94.29,6.13,3177,716,112,TRA93F  
ADD143,13707,50.27874,7.53721,2019/01/10,13:28:36.296,-49.49,47.01,647,861,65,N99KZ   
440031,11560,50.11251,7.72220,2019/01/10,13:28:36.820,-51.81,24.36,3546,833,296,EZY47TB 
4D2130,13098,50.08136,7.88447,2019/01/10,13:28:37.017,-22.53,15.67,5217,816,107,VJT974  
440031,11560,50.11336,7.71941,2019/01/10,13:28:37.737,-52.02,24.56,3546,833,296,EZY47TB 
4853D4,10676,49.93789,7.86332,2019/01/10,13:28:38.457,-95.67,5.77,3177,716,112,TRA93F  
440031,11560,50.11414,7.71700,2019/01/10,13:28:38.590,-52.19,24.74,3546,833,296,EZY47TB 
440031,11560,50.11510,7.71392,2019/01/10,13:28:39.702,-52.41,24.96,3546,833,296,EZY47TB 
440031,11560,50.11595,7.71114,2019/01/10,13:28:40.621,-52.6,25.17,3546,833,296,EZY47TB 
4853D4,10676,49.93593,7.87091,2019/01/10,13:28:41.406,-97.86,5.27,3177,716,112,TRA93F  
440031,11560,50.11688,7.70807,2019/01/10,13:28:41.669,-52.82,25.39,3546,833,296,EZY47TB 
440031,11560,50.11780,7.70517,2019/01/10,13:28:42.652,-53.01,25.6,3546,833,296,EZY47TB 
4853D4,10676,49.93465,7.87575,2019/01/10,13:28:43.308,-99.52,4.96,3177,716,112,TRA93F  
440031,11560,50.11871,7.70228,2019/01/10,13:28:43.636,-53.19,25.81,3546,833,296,EZY47TB 
4853D4,10676,49.93396,7.87835,2019/01/10,13:28:44.292,-100.51,4.8,3177,716,112,TRA93F  
4853D4,10676,49.93327,7.88088,2019/01/10,13:28:45.339,-101.57,4.65,3177,716,112,TRA93F  
4853D4,10676,49.93259,7.88349,2019/01/10,13:28:46.322,-102.71,4.5,3177,716,112,TRA93F  
440031,11560,50.12141,7.69354,2019/01/10,13:28:46.650,-53.75,26.46,3546,833,296,EZY47TB 
4853D4,10676,49.93188,7.88618,2019/01/10,13:28:47.307,-103.99,4.34,3177,716,112,TRA93F  
4853D4,10676,49.93114,7.88900,2019/01/10,13:28:48.421,-105.45,4.18,3177,716,112,TRA93F  
440031,11560,50.12400,7.68523,2019/01/10,13:28:49.533,-54.24,27.07,3546,833,296,EZY47TB 
4853D4,10676,49.93044,7.89165,2019/01/10,13:28:49.533,-106.95,4.04,3177,716,112,TRA93F  
440031,11560,50.12576,7.67952,2019/01/10,13:28:51.499,-54.57,27.49,3546,833,296,EZY47TB 
4853D4,10676,49.92830,7.89976,2019/01/10,13:28:52.616,-112.45,3.64,3177,716,112,TRA93F  
440031,11560,50.12852,7.67061,2019/01/10,13:28:54.515,-55.05,28.15,3546,833,296,EZY47TB 
4853D4,10676,49.92695,7.90489,2019/01/10,13:28:54.647,-116.81,3.42,3177,716,112,TRA93F  
440031,11560,50.12947,7.66759,2019/01/10,13:28:55.563,-55.21,28.38,3546,833,296,EZY47TB 
4853D4,10676,49.92630,7.90748,2019/01/10,13:28:55.694,-119.29,3.32,3177,716,112,TRA93F  
392AF5,11880,50.26813,7.67373,2019/01/10,13:28:59.890,-38.74,40.68,642,698,68,AFR48HT 
392AF5,11880,50.26892,7.67677,2019/01/10,13:29:01.068,-38.36,40.66,642,698,68,AFR48HT 
440031,11560,50.13487,7.65003,2019/01/10,13:29:01.592,-56.09,29.68,3546,835,296,EZY47TB 
440031,11560,50.13565,7.64742,2019/01/10,13:29:02.446,-56.21,29.87,3546,835,296,EZY47TB 
440031,11560,50.13666,7.64424,2019/01/10,13:29:03.560,-56.35,30.11,3546,835,296,EZY47TB 
440031,11560,50.13863,7.63781,2019/01/10,13:29:05.787,-56.65,30.59,3546,835,296,EZY47TB 
440031,11560,50.14041,7.63196,2019/01/10,13:29:07.755,-56.9,31.03,3546,835,296,EZY47TB 
ADD143,13707,50.30979,7.64188,2019/01/10,13:29:10.702,-38.47,45.84,647,863,65,N99KZ   
440031,11560,50.14318,7.62303,2019/01/10,13:29:10.768,-57.27,31.7,3546,835,296,EZY47TB 
440031,11567,50.14398,7.62043,2019/01/10,13:29:11.686,-57.38,31.9,3546,835,296,EZY47TB 
440031,11567,50.14570,7.61486,2019/01/10,13:29:13.651,-57.6,32.32,3546,835,296,EZY47TB 
440031,11567,50.14761,7.60870,2019/01/10,13:29:15.684,-57.83,32.78,3546,835,296,EZY47TB 
440031,11575,50.15016,7.60037,2019/01/10,13:29:18.568,-58.14,33.41,3546,835,296,EZY47TB 
440031,11575,50.15112,7.59712,2019/01/10,13:29:19.681,-58.26,33.65,3546,835,296,EZY47TB 
440031,11575,50.15204,7.59423,2019/01/10,13:29:20.664,-58.36,33.87,3546,835,296,EZY47TB 
440031,11575,50.15301,7.59111,2019/01/10,13:29:21.713,-58.47,34.11,3546,835,296,EZY47TB 
440031,11575,50.15392,7.58808,2019/01/10,13:29:22.764,-58.58,34.34,3546,835,296,EZY47TB 
440031,11575,50.15478,7.58532,2019/01/10,13:29:23.744,-58.67,34.55,3546,835,296,EZY47TB 
440031,11575,50.15565,7.58252,2019/01/10,13:29:24.662,-58.76,34.76,3546,835,296,EZY47TB 
440031,11575,50.15650,7.57975,2019/01/10,13:29:25.581,-58.85,34.97,3546,837,296,EZY47TB 
440031,11583,50.15735,7.57695,2019/01/10,13:29:26.565,-58.95,35.18,3546,837,296,EZY47TB 
440031,11583,50.15913,7.57110,2019/01/10,13:29:28.531,-59.14,35.62,3546,837,296,EZY47TB 
440031,11583,50.16008,7.56802,2019/01/10,13:29:29.643,-59.23,35.86,3546,837,296,EZY47TB 
440031,11583,50.16101,7.56505,2019/01/10,13:29:30.563,-59.32,36.09,3546,837,296,EZY47TB 
440031,11583,50.16284,7.55910,2019/01/10,13:29:32.659,-59.5,36.54,3546,837,296,EZY47TB 
440031,11583,50.16376,7.55614,2019/01/10,13:29:33.643,-59.59,36.76,3546,837,296,EZY47TB 
440031,11583,50.16478,7.55273,2019/01/10,13:29:34.822,-59.69,37.02,3546,837,296,EZY47TB 
440031,11583,50.16573,7.54970,2019/01/10,13:29:35.869,-59.77,37.25,3546,837,296,EZY47TB 
440031,11583,50.16664,7.54674,2019/01/10,13:29:36.918,-59.86,37.48,3546,837,296,EZY47TB 
440031,11583,50.16748,7.54397,2019/01/10,13:29:37.836,-59.94,37.69,3546,837,296,EZY47TB 
440031,11583,50.17017,7.53532,2019/01/10,13:29:40.785,-60.17,38.35,3546,837,296,EZY47TB 
4D2130,13098,50.04076,8.08500,2019/01/10,13:29:43.604,55.08,14.66,5217,816,107,VJT974  
440031,11590,50.17386,7.52311,2019/01/10,13:29:44.915,-60.49,39.28,3546,837,296,EZY47TB 
440031,11590,50.17484,7.52007,2019/01/10,13:29:45.964,-60.56,39.52,3546,837,296,EZY47TB 
440031,11590,50.17570,7.51711,2019/01/10,13:29:46.948,-60.64,39.74,3546,837,296,EZY47TB 
440031,11590,50.17749,7.51138,2019/01/10,13:29:48.913,-60.78,40.18,3546,837,296,EZY47TB 
440031,11590,50.18019,7.50262,2019/01/10,13:29:51.927,-60.99,40.85,3546,837,296,EZY47TB 
440031,11590,50.18102,7.49983,2019/01/10,13:29:52.845,-61.05,41.06,3546,837,296,EZY47TB 
440031,11590,50.18463,7.48812,2019/01/10,13:29:56.843,-61.32,41.96,3546,837,296,EZY47TB 
440031,11590,50.18541,7.48545,2019/01/10,13:29:57.759,-61.38,42.17,3546,837,296,EZY47TB 
440031,11590,50.18820,7.47634,2019/01/10,13:30:00.842,-61.57,42.87,3546,835,296,EZY47TB 
440031,11590,50.18908,7.47360,2019/01/10,13:30:01.823,-61.63,43.08,3546,835,296,EZY47TB 
440031,11590,50.19085,7.46773,2019/01/10,13:30:03.790,-61.75,43.53,3546,835,296,EZY47TB 
440031,11590,50.19269,7.46167,2019/01/10,13:30:05.823,-61.88,43.99,3546,835,296,EZY47TB 
4D2130,13098,50.02704,8.15215,2019/01/10,13:30:05.823,67.92,17.47,5217,814,107,VJT974  
440031,11590,50.19360,7.45878,2019/01/10,13:30:06.870,-61.93,44.22,3546,835,296,EZY47TB 
440031,11590,50.19621,7.45014,2019/01/10,13:30:09.819,-62.1,44.88,3546,835,296,EZY47TB 
440031,11590,50.19708,7.44736,2019/01/10,13:30:10.737,-62.15,45.09,3546,835,296,EZY47TB 
440031,11590,50.19896,7.44114,2019/01/10,13:30:12.836,-62.27,45.57,3546,835,296,EZY47TB 
440031,11590,50.20349,7.42625,2019/01/10,13:30:17.947,-62.54,46.72,3546,833,296,EZY47TB 
440031,11590,50.20518,7.42069,2019/01/10,13:30:19.848,-62.64,47.15,3546,833,296,EZY47TB 
440031,11590,50.20619,7.41743,2019/01/10,13:30:20.962,-62.69,47.4,3546,833,296,EZY47TB 
440031,11590,50.20705,7.41466,2019/01/10,13:30:21.880,-62.74,47.61,3546,833,296,EZY47TB 
440031,11590,50.20794,7.41176,2019/01/10,13:30:22.863,-62.79,47.84,3546,833,296,EZY47TB 
440031,11590,50.21045,7.40341,2019/01/10,13:30:25.746,-62.93,48.48,3546,833,296,EZY47TB 
440031,11590,50.21306,7.39488,2019/01/10,13:30:28.630,-63.06,49.14,3546,833,296,EZY47TB 
440031,11590,50.21562,7.38643,2019/01/10,13:30:31.579,-63.19,49.79,3546,833,296,EZY47TB 
440031,11590,50.21744,7.38044,2019/01/10,13:30:33.610,-63.29,50.25,3546,831,296,EZY47TB 
440031,11590,50.21837,7.37754,2019/01/10,13:30:34.594,-63.33,50.48,3546,831,296,EZY47TB 
440031,11590,50.21925,7.37457,2019/01/10,13:30:35.642,-63.37,50.71,3546,831,296,EZY47TB 
440031,11590,50.22006,7.37183,2019/01/10,13:30:36.559,-63.41,50.92,3546,831,296,EZY47TB 
440031,11590,50.22363,7.36012,2019/01/10,13:30:40.557,-63.58,51.82,3546,831,296,EZY47TB 
440031,11590,50.22729,7.34819,2019/01/10,13:30:44.686,-63.75,52.75,3546,831,296,EZY47TB 
406FD8,10958,50.05902,8.55122,2019/01/10,13:30:50.782,78.99,45.25,,,,
39CD02,12184,50.04524,7.89887,2019/01/10,13:31:18.766,-23.09,11.52,1000,920,269,
39CD02,12184,50.04515,7.89274,2019/01/10,13:31:20.537,-25.92,11.64,1000,920,269,
39CD02,12184,50.04510,7.88893,2019/01/10,13:31:21.519,-27.61,11.72,1000,920,269,
39CD02,12184,50.04491,7.87749,2019/01/10,13:31:24.665,-32.4,12,1000,920,269,
39CD02,12184,50.04483,7.87149,2019/01/10,13:31:26.631,-34.73,12.17,1000,920,269,AAF888  
39CD02,12184,50.04474,7.86693,2019/01/10,13:31:27.681,-36.43,12.3,1000,920,269,AAF888  
39CD02,12184,50.04468,7.86309,2019/01/10,13:31:28.728,-37.8,12.42,1000,920,269,AAF888  
39CD02,12184,50.04459,7.85626,2019/01/10,13:31:30.825,-40.12,12.64,1000,920,269,AAF888  
39CD02,12184,50.04445,7.84943,2019/01/10,13:31:32.726,-42.31,12.87,1000,920,269,AAF888  
39CD02,12184,50.04435,7.84186,2019/01/10,13:31:34.824,-44.56,13.15,1000,920,269,AAF888  
39CD02,12184,50.04426,7.83800,2019/01/10,13:31:35.874,-45.66,13.3,1000,920,269,AAF888  
39CD02,12184,50.04419,7.83116,2019/01/10,13:31:37.839,-47.48,13.57,1000,922,269,AAF888  
39CD02,12184,50.04405,7.82429,2019/01/10,13:31:39.741,-49.22,13.86,1000,922,269,AAF888  
39CD02,12184,50.04393,7.81744,2019/01/10,13:31:41.509,-50.83,14.15,1000,922,269,AAF888  
39CD02,12184,50.04382,7.80991,2019/01/10,13:31:43.671,-52.49,14.49,1000,922,269,AAF888  
39CD02,12184,50.04378,7.80673,2019/01/10,13:31:44.654,-53.15,14.64,1000,922,269,AAF888  
39CD02,12184,50.04366,7.79918,2019/01/10,13:31:46.687,-54.65,14.99,1000,922,269,AAF888  
39CD02,12184,50.04361,7.79614,2019/01/10,13:31:47.540,-55.23,15.14,1000,922,269,AAF888  
39CD02,12184,50.04355,7.79307,2019/01/10,13:31:48.523,-55.8,15.29,1000,922,269,AAF888  
39CD02,12184,50.04328,7.77787,2019/01/10,13:31:52.652,-58.39,16.05,1000,922,269,AAF888  
39CD02,12184,50.04318,7.77102,2019/01/10,13:31:54.618,-59.44,16.4,1000,924,269,AAF888  
39CD02,12184,50.04314,7.76785,2019/01/10,13:31:55.600,-59.91,16.57,1000,924,269,AAF888  
39CD02,12184,50.04309,7.76415,2019/01/10,13:31:56.648,-60.44,16.77,1000,924,269,AAF888  
39CD02,12184,50.04300,7.75999,2019/01/10,13:31:58.616,-61.02,16.99,1000,924,269,AAF888  
39CD02,12184,50.04291,7.75345,2019/01/10,13:31:59.534,-61.89,17.34,1000,924,269,AAF888  
39CD02,12184,50.04282,7.74955,2019/01/10,13:32:00.517,-62.39,17.56,1000,924,269,AAF888  
39CD02,12184,50.04277,7.74587,2019/01/10,13:32:01.696,-62.84,17.76,1000,924,269,AAF888  
39CD02,12184,50.04254,7.73215,2019/01/10,13:32:05.497,-64.43,18.53,1000,924,269,AAF888  
39CD02,12184,50.04245,7.72527,2019/01/10,13:32:07.397,-65.16,18.93,1000,924,269,AAF888  
39CD02,12184,50.04235,7.72213,2019/01/10,13:32:08.379,-65.49,19.11,1000,924,269,AAF888  
39CD02,12184,50.04226,7.71456,2019/01/10,13:32:10.281,-66.23,19.55,1000,924,269,AAF888  
39CD02,12184,50.04221,7.71225,2019/01/10,13:32:11.199,-66.45,19.69,1000,924,269,AAF888  
